product_id,product_name,brand,category,subcategory,price,currency,discount_percent,discounted_price,rating,reviews_count,popularity_score,stock_status,date_added,description
P100132,Adidas Ultraboost,Adidas,Footwear,Running Shoes,5399,INR,46,2915.46,3.6,2890,10404.0,In Stock,2025-09-20,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P100133,OnePlus 11,OnePlus,Electronics,Smartphone,21582,INR,47,11438.46,4.0,2736,10944.0,Out of Stock,2025-05-24,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P100134,OnePlus 11,OnePlus,Electronics,Smartphone,61307,INR,66,20844.38,3.3,4954,16348.2,Limited Stock,2024-12-29,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P100135,Boat Earbuds,Boat,Electronics,Earbuds,62338,INR,40,37402.8,4.7,3899,18325.3,Out of Stock,2025-08-24,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P100136,American Tourister Bag,American Tourister,Accessories,Travel Bag,2053,INR,36,1313.92,4.3,2366,10173.8,In Stock,2025-02-16,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100137,American Tourister Bag,American Tourister,Accessories,Travel Bag,1430,INR,59,586.3,4.8,2857,13713.6,In Stock,2025-07-13,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100138,Fossil Watch,Fossil,Accessories,Watch,1404,INR,6,1319.76,3.7,3936,14563.2,Limited Stock,2024-10-22,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P100139,Wildcraft Backpack,Wildcraft,Accessories,Backpack,1118,INR,46,603.72,3.5,2553,8935.5,In Stock,2024-11-02,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100140,Puma Jacket,Puma,Fashion,Jacket,1924,INR,63,711.88,4.4,431,1896.4,Out of Stock,2024-08-26,Puma Puma Jacket is a premium jacket designed for performance and comfort.
P100141,Samsung Galaxy S21,Samsung,Electronics,Smartphone,19100,INR,29,13561.0,4.2,4595,19299.0,In Stock,2025-11-23,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P100142,Nike Air Max,Nike,Footwear,Sneakers,4120,INR,45,2266.0,4.3,4673,20093.9,Out of Stock,2026-02-19,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P100143,Wildcraft Backpack,Wildcraft,Accessories,Backpack,427,INR,30,298.9,4.6,423,1945.8,Out of Stock,2026-02-09,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100144,Reebok Shoes,Reebok,Footwear,Training Shoes,6139,INR,43,3499.23,3.4,4341,14759.4,Limited Stock,2024-07-08,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P100145,Nike Air Max,Nike,Footwear,Sneakers,6904,INR,33,4625.68,4.8,1461,7012.8,In Stock,2025-06-26,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P100146,HP Pavilion,HP,Electronics,Laptop,31925,INR,70,9577.5,4.7,2735,12854.5,In Stock,2025-04-03,HP HP Pavilion is a premium laptop designed for performance and comfort.
P100147,Samsung Galaxy S21,Samsung,Electronics,Smartphone,44706,INR,64,16094.16,3.9,474,1848.6,In Stock,2025-10-11,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P100148,Adidas Ultraboost,Adidas,Footwear,Running Shoes,5349,INR,36,3423.36,4.1,2245,9204.5,Limited Stock,2025-10-29,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P100149,H&M Sweatshirt,H&M,Fashion,Sweatshirt,645,INR,29,457.95,4.1,2585,10598.5,Limited Stock,2024-09-12,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P100150,Fossil Watch,Fossil,Accessories,Watch,4260,INR,10,3834.0,3.5,2884,10094.0,Out of Stock,2025-12-05,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P100151,Boat Earbuds,Boat,Electronics,Earbuds,52813,INR,30,36969.1,4.7,2612,12276.4,In Stock,2025-12-01,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P100152,Fossil Watch,Fossil,Accessories,Watch,6726,INR,47,3564.78,3.2,555,1776.0,In Stock,2024-07-25,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P100153,Zara Shirt,Zara,Fashion,Shirt,2406,INR,66,818.04,3.5,969,3391.5,Out of Stock,2025-05-16,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P100154,Wildcraft Backpack,Wildcraft,Accessories,Backpack,6118,INR,32,4160.24,4.2,3997,16787.4,In Stock,2025-06-28,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100155,Boat Earbuds,Boat,Electronics,Earbuds,70761,INR,55,31842.45,4.0,2052,8208.0,Out of Stock,2025-03-02,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P100156,Puma Jacket,Puma,Fashion,Jacket,3642,INR,62,1383.96,3.9,2342,9133.8,Out of Stock,2026-03-25,Puma Puma Jacket is a premium jacket designed for performance and comfort.
P100157,Nike Air Max,Nike,Footwear,Sneakers,4239,INR,30,2967.3,3.2,2388,7641.6,Limited Stock,2024-06-10,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P100158,Levi's Jeans,Levi's,Fashion,Jeans,2534,INR,12,2229.92,3.3,1801,5943.3,Limited Stock,2026-03-03,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P100159,HP Pavilion,HP,Electronics,Laptop,74609,INR,20,59687.2,3.7,4160,15392.0,Limited Stock,2025-03-08,HP HP Pavilion is a premium laptop designed for performance and comfort.
P100160,Sony Headphones,Sony,Electronics,Headphones,8661,INR,5,8227.95,3.9,3115,12148.5,In Stock,2024-09-13,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P100161,Adidas Hoodie,Adidas,Fashion,Hoodie,2177,INR,47,1153.81,3.5,2405,8417.5,In Stock,2025-05-28,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P100162,American Tourister Bag,American Tourister,Accessories,Travel Bag,3959,INR,25,2969.25,4.5,1941,8734.5,In Stock,2024-09-13,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100163,Wildcraft Backpack,Wildcraft,Accessories,Backpack,2276,INR,43,1297.32,4.7,3079,14471.3,Out of Stock,2025-02-18,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100164,Sony Headphones,Sony,Electronics,Headphones,66403,INR,48,34529.56,4.0,3471,13884.0,Out of Stock,2024-07-17,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P100165,Nike T-shirt,Nike,Fashion,T-shirt,3539,INR,46,1911.06,4.2,2788,11709.6,Limited Stock,2024-09-19,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P100166,RayBan Sunglasses,RayBan,Accessories,Sunglasses,3280,INR,66,1115.2,4.9,422,2067.8,Out of Stock,2025-12-21,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P100167,Reebok Shoes,Reebok,Footwear,Training Shoes,7283,INR,6,6846.02,4.8,2421,11620.8,Limited Stock,2025-11-29,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P100168,iPhone 13,Apple,Electronics,Smartphone,65561,INR,42,38025.38,3.9,688,2683.2,Out of Stock,2025-04-19,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100169,Boat Earbuds,Boat,Electronics,Earbuds,33113,INR,68,10596.16,3.6,995,3582.0,Out of Stock,2026-03-27,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P100170,American Tourister Bag,American Tourister,Accessories,Travel Bag,2191,INR,33,1467.97,3.3,4645,15328.5,Limited Stock,2026-01-23,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100171,OnePlus 11,OnePlus,Electronics,Smartphone,65717,INR,60,26286.8,4.1,2746,11258.6,Out of Stock,2026-01-09,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P100172,Reebok Shoes,Reebok,Footwear,Training Shoes,7166,INR,29,5087.86,3.6,3368,12124.8,In Stock,2024-09-01,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P100173,iPhone 13,Apple,Electronics,Smartphone,26154,INR,43,14907.78,4.9,4644,22755.6,Out of Stock,2025-03-27,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100174,Levi's Jeans,Levi's,Fashion,Jeans,3438,INR,24,2612.88,3.6,3935,14166.0,Limited Stock,2026-01-30,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P100175,Boat Earbuds,Boat,Electronics,Earbuds,79845,INR,18,65472.9,4.6,3523,16205.8,Limited Stock,2026-04-06,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P100176,Boat Earbuds,Boat,Electronics,Earbuds,44306,INR,18,36330.92,3.8,1346,5114.8,Out of Stock,2025-11-02,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P100177,American Tourister Bag,American Tourister,Accessories,Travel Bag,6751,INR,19,5468.31,4.8,198,950.4,Out of Stock,2025-03-30,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100178,Zara Shirt,Zara,Fashion,Shirt,1299,INR,22,1013.22,3.2,4124,13196.8,Limited Stock,2025-06-05,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P100179,Wildcraft Backpack,Wildcraft,Accessories,Backpack,2209,INR,39,1347.49,3.9,1423,5549.7,In Stock,2024-08-07,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100180,American Tourister Bag,American Tourister,Accessories,Travel Bag,1649,INR,11,1467.61,4.1,467,1914.7,Limited Stock,2026-03-22,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100181,Puma Sneakers,Puma,Footwear,Sneakers,5164,INR,56,2272.16,4.3,735,3160.5,In Stock,2026-01-21,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P100182,Nike T-shirt,Nike,Fashion,T-shirt,1744,INR,56,767.36,3.3,2635,8695.5,Limited Stock,2025-05-26,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P100183,Samsung Galaxy S21,Samsung,Electronics,Smartphone,27598,INR,39,16834.78,3.9,3890,15171.0,Limited Stock,2025-12-13,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P100184,Adidas Ultraboost,Adidas,Footwear,Running Shoes,7299,INR,21,5766.21,4.5,4807,21631.5,Out of Stock,2024-10-20,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P100185,Boat Earbuds,Boat,Electronics,Earbuds,33293,INR,46,17978.22,4.3,762,3276.6,In Stock,2025-06-19,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P100186,Puma Jacket,Puma,Fashion,Jacket,2198,INR,60,879.2,3.3,925,3052.5,Limited Stock,2025-02-07,Puma Puma Jacket is a premium jacket designed for performance and comfort.
P100187,Boat Earbuds,Boat,Electronics,Earbuds,20797,INR,51,10190.53,4.6,364,1674.4,Out of Stock,2024-12-08,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P100188,Nike T-shirt,Nike,Fashion,T-shirt,3869,INR,26,2863.06,3.5,3274,11459.0,Limited Stock,2025-06-25,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P100189,Nike Air Max,Nike,Footwear,Sneakers,7924,INR,45,4358.2,3.6,2498,8992.8,Out of Stock,2025-09-12,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P100190,iPhone 13,Apple,Electronics,Smartphone,78757,INR,44,44103.92,4.7,4569,21474.3,Out of Stock,2026-01-17,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100191,Nike T-shirt,Nike,Fashion,T-shirt,2727,INR,31,1881.63,3.9,2569,10019.1,Limited Stock,2025-10-16,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P100192,HP Pavilion,HP,Electronics,Laptop,54763,INR,68,17524.16,3.7,4371,16172.7,Limited Stock,2025-01-04,HP HP Pavilion is a premium laptop designed for performance and comfort.
P100193,iPhone 13,Apple,Electronics,Smartphone,38029,INR,57,16352.47,4.3,1867,8028.1,Limited Stock,2026-02-23,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100194,RayBan Sunglasses,RayBan,Accessories,Sunglasses,1564,INR,30,1094.8,4.8,2877,13809.6,In Stock,2025-07-29,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P100195,Adidas Ultraboost,Adidas,Footwear,Running Shoes,2622,INR,5,2490.9,4.2,1328,5577.6,In Stock,2025-10-07,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P100196,Dell Laptop,Dell,Electronics,Laptop,61826,INR,48,32149.52,3.4,1049,3566.6,In Stock,2026-04-28,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P100197,RayBan Sunglasses,RayBan,Accessories,Sunglasses,3150,INR,16,2646.0,3.8,4398,16712.4,In Stock,2025-06-15,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P100198,HP Pavilion,HP,Electronics,Laptop,18032,INR,21,14245.28,3.7,4357,16120.9,Limited Stock,2024-07-17,HP HP Pavilion is a premium laptop designed for performance and comfort.
P100199,Wildcraft Backpack,Wildcraft,Accessories,Backpack,5260,INR,46,2840.4,4.6,1687,7760.2,Limited Stock,2025-10-20,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100200,Puma Sneakers,Puma,Footwear,Sneakers,4037,INR,35,2624.05,3.6,811,2919.6,In Stock,2026-03-26,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P100201,Wildcraft Backpack,Wildcraft,Accessories,Backpack,6232,INR,24,4736.32,5.0,2541,12705.0,Out of Stock,2026-03-16,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100202,American Tourister Bag,American Tourister,Accessories,Travel Bag,1370,INR,35,890.5,3.5,1683,5890.5,Out of Stock,2025-12-19,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100203,iPhone 13,Apple,Electronics,Smartphone,44595,INR,25,33446.25,3.9,1266,4937.4,Out of Stock,2024-07-20,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100204,Dell Laptop,Dell,Electronics,Laptop,53675,INR,41,31668.25,4.6,4209,19361.4,Limited Stock,2025-11-23,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P100205,American Tourister Bag,American Tourister,Accessories,Travel Bag,5220,INR,31,3601.8,3.7,910,3367.0,Limited Stock,2026-03-01,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100206,Nike T-shirt,Nike,Fashion,T-shirt,1499,INR,53,704.53,3.6,3428,12340.8,In Stock,2025-07-12,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P100207,Samsung Galaxy S21,Samsung,Electronics,Smartphone,74168,INR,65,25958.8,3.3,4405,14536.5,In Stock,2025-05-17,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P100208,American Tourister Bag,American Tourister,Accessories,Travel Bag,4093,INR,27,2987.89,3.8,4107,15606.6,Limited Stock,2024-06-28,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100209,Nike Air Max,Nike,Footwear,Sneakers,5879,INR,66,1998.86,4.4,1451,6384.4,Out of Stock,2025-09-05,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P100210,Levi's Jeans,Levi's,Fashion,Jeans,3779,INR,68,1209.28,4.0,1975,7900.0,Out of Stock,2024-07-15,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P100211,Reebok Shoes,Reebok,Footwear,Training Shoes,7241,INR,49,3692.91,4.2,2224,9340.8,In Stock,2025-04-04,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P100212,Boat Earbuds,Boat,Electronics,Earbuds,72487,INR,49,36968.37,4.5,4315,19417.5,Limited Stock,2025-09-11,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P100213,Nike T-shirt,Nike,Fashion,T-shirt,4532,INR,14,3897.52,4.3,288,1238.4,Limited Stock,2025-05-09,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P100214,RayBan Sunglasses,RayBan,Accessories,Sunglasses,2545,INR,66,865.3,3.3,2059,6794.7,In Stock,2025-05-09,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P100215,American Tourister Bag,American Tourister,Accessories,Travel Bag,3461,INR,70,1038.3,4.0,689,2756.0,In Stock,2025-01-16,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100216,Dell Laptop,Dell,Electronics,Laptop,59529,INR,67,19644.57,4.8,3746,17980.8,In Stock,2024-05-29,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P100217,Reebok Shoes,Reebok,Footwear,Training Shoes,8411,INR,27,6140.03,3.9,584,2277.6,Limited Stock,2026-04-26,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P100218,Reebok Shoes,Reebok,Footwear,Training Shoes,3740,INR,45,2057.0,4.2,3562,14960.4,Limited Stock,2025-04-30,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P100219,HP Pavilion,HP,Electronics,Laptop,57466,INR,5,54592.7,4.2,4191,17602.2,Limited Stock,2024-11-08,HP HP Pavilion is a premium laptop designed for performance and comfort.
P100220,Reebok Shoes,Reebok,Footwear,Training Shoes,4759,INR,18,3902.38,4.1,2044,8380.4,In Stock,2026-04-26,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P100221,RayBan Sunglasses,RayBan,Accessories,Sunglasses,1434,INR,47,760.02,4.3,3431,14753.3,Limited Stock,2024-07-03,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P100222,Nike T-shirt,Nike,Fashion,T-shirt,1962,INR,57,843.66,4.3,4111,17677.3,In Stock,2025-11-15,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P100223,Adidas Ultraboost,Adidas,Footwear,Running Shoes,2677,INR,36,1713.28,4.2,2556,10735.2,Out of Stock,2024-09-17,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P100224,iPhone 13,Apple,Electronics,Smartphone,18791,INR,14,16160.26,4.9,2706,13259.4,Out of Stock,2026-02-09,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100225,Levi's Jeans,Levi's,Fashion,Jeans,2358,INR,49,1202.58,3.8,3369,12802.2,Out of Stock,2025-08-22,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P100226,iPhone 13,Apple,Electronics,Smartphone,39282,INR,53,18462.54,4.6,212,975.2,In Stock,2026-04-15,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100227,Zara Shirt,Zara,Fashion,Shirt,992,INR,36,634.88,4.7,2576,12107.2,In Stock,2024-09-05,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P100228,RayBan Sunglasses,RayBan,Accessories,Sunglasses,6709,INR,60,2683.6,4.9,4302,21079.8,In Stock,2024-06-10,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P100229,RayBan Sunglasses,RayBan,Accessories,Sunglasses,3710,INR,8,3413.2,4.1,571,2341.1,Limited Stock,2024-05-12,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P100230,H&M Sweatshirt,H&M,Fashion,Sweatshirt,2615,INR,15,2222.75,4.6,636,2925.6,Out of Stock,2026-04-09,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P100231,Dell Laptop,Dell,Electronics,Laptop,19914,INR,37,12545.82,4.6,2293,10547.8,Out of Stock,2025-10-17,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P100232,Wildcraft Backpack,Wildcraft,Accessories,Backpack,5104,INR,37,3215.52,4.5,3198,14391.0,In Stock,2025-06-09,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100233,Wildcraft Backpack,Wildcraft,Accessories,Backpack,1680,INR,22,1310.4,4.7,3095,14546.5,In Stock,2026-04-05,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100234,Sony Headphones,Sony,Electronics,Headphones,13379,INR,34,8830.14,3.8,4711,17901.8,Limited Stock,2024-08-25,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P100235,Reebok Shoes,Reebok,Footwear,Training Shoes,3295,INR,5,3130.25,4.5,4430,19935.0,Out of Stock,2025-04-10,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P100236,Adidas Ultraboost,Adidas,Footwear,Running Shoes,2889,INR,16,2426.76,4.2,710,2982.0,Limited Stock,2026-01-03,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P100237,iPhone 13,Apple,Electronics,Smartphone,74255,INR,39,45295.55,4.0,198,792.0,Limited Stock,2026-01-31,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100238,Puma Sneakers,Puma,Footwear,Sneakers,3513,INR,59,1440.33,4.3,2571,11055.3,Out of Stock,2026-02-17,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P100239,Nike Air Max,Nike,Footwear,Sneakers,2208,INR,50,1104.0,4.2,3559,14947.8,In Stock,2026-02-01,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P100240,Adidas Ultraboost,Adidas,Footwear,Running Shoes,8657,INR,70,2597.1,4.0,4142,16568.0,In Stock,2025-05-31,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P100241,RayBan Sunglasses,RayBan,Accessories,Sunglasses,6459,INR,36,4133.76,4.6,2351,10814.6,Limited Stock,2025-12-23,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P100242,Boat Earbuds,Boat,Electronics,Earbuds,20689,INR,49,10551.39,4.4,543,2389.2,In Stock,2025-11-21,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P100243,HP Pavilion,HP,Electronics,Laptop,66929,INR,8,61574.68,4.2,1291,5422.2,Limited Stock,2025-02-12,HP HP Pavilion is a premium laptop designed for performance and comfort.
P100244,Wildcraft Backpack,Wildcraft,Accessories,Backpack,6744,INR,5,6406.8,5.0,3447,17235.0,Out of Stock,2025-12-19,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100245,American Tourister Bag,American Tourister,Accessories,Travel Bag,6527,INR,57,2806.61,4.5,2118,9531.0,Out of Stock,2024-11-03,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100246,Wildcraft Backpack,Wildcraft,Accessories,Backpack,2339,INR,28,1684.08,4.3,3163,13600.9,Limited Stock,2024-09-21,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100247,Adidas Hoodie,Adidas,Fashion,Hoodie,2024,INR,20,1619.2,3.3,4498,14843.4,Limited Stock,2024-08-19,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P100248,Wildcraft Backpack,Wildcraft,Accessories,Backpack,2130,INR,69,660.3,4.3,4089,17582.7,In Stock,2025-08-13,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100249,RayBan Sunglasses,RayBan,Accessories,Sunglasses,4308,INR,57,1852.44,3.5,510,1785.0,Limited Stock,2024-06-03,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P100250,Adidas Ultraboost,Adidas,Footwear,Running Shoes,2041,INR,46,1102.14,4.1,3685,15108.5,Limited Stock,2025-01-26,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P100251,Adidas Hoodie,Adidas,Fashion,Hoodie,2863,INR,22,2233.14,3.3,3808,12566.4,In Stock,2025-05-22,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P100252,Wildcraft Backpack,Wildcraft,Accessories,Backpack,6292,INR,28,4530.24,3.4,1177,4001.8,In Stock,2025-04-29,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100253,American Tourister Bag,American Tourister,Accessories,Travel Bag,4171,INR,28,3003.12,3.4,3906,13280.4,Out of Stock,2024-08-08,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100254,Wildcraft Backpack,Wildcraft,Accessories,Backpack,4183,INR,6,3932.02,3.4,3364,11437.6,Out of Stock,2025-04-27,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100255,American Tourister Bag,American Tourister,Accessories,Travel Bag,6153,INR,30,4307.1,4.8,959,4603.2,Limited Stock,2026-03-13,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100256,Puma Sneakers,Puma,Footwear,Sneakers,1360,INR,55,612.0,3.9,2111,8232.9,Out of Stock,2026-03-11,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P100257,Samsung Galaxy S21,Samsung,Electronics,Smartphone,50404,INR,14,43347.44,4.1,4950,20295.0,In Stock,2024-10-21,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P100258,Levi's Jeans,Levi's,Fashion,Jeans,1609,INR,69,498.79,3.4,3123,10618.2,Limited Stock,2026-04-27,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P100259,Dell Laptop,Dell,Electronics,Laptop,58440,INR,22,45583.2,3.6,2492,8971.2,Out of Stock,2025-11-03,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P100260,Puma Sneakers,Puma,Footwear,Sneakers,4641,INR,43,2645.37,3.6,1793,6454.8,Limited Stock,2026-01-16,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P100261,Nike T-shirt,Nike,Fashion,T-shirt,557,INR,38,345.34,5.0,28,140.0,Out of Stock,2024-05-24,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P100262,Levi's Jeans,Levi's,Fashion,Jeans,1670,INR,32,1135.6,3.7,2590,9583.0,In Stock,2025-07-31,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
