product_id,product_name,brand,category,subcategory,price,currency,discount_percent,discounted_price,rating,reviews_count,popularity_score,stock_status,date_added,description
P101598,Boat Earbuds,Boat,Electronics,Earbuds,33377,INR,7,31040.61,3.5,583,2040.5,Out of Stock,2024-08-16,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P101599,Adidas Ultraboost,Adidas,Footwear,Running Shoes,9216,INR,6,8663.04,4.2,1984,8332.8,Limited Stock,2025-04-18,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101600,OnePlus 11,OnePlus,Electronics,Smartphone,8980,INR,67,2963.4,4.6,220,1012.0,In Stock,2026-01-21,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P101601,American Tourister Bag,American Tourister,Accessories,Travel Bag,1544,INR,30,1080.8,4.2,2021,8488.2,In Stock,2024-07-23,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101602,Fossil Watch,Fossil,Accessories,Watch,3073,INR,69,952.63,3.4,2111,7177.4,Limited Stock,2024-08-31,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101603,H&M Sweatshirt,H&M,Fashion,Sweatshirt,3652,INR,19,2958.12,3.8,2572,9773.6,Limited Stock,2025-10-24,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P101604,iPhone 13,Apple,Electronics,Smartphone,9102,INR,67,3003.66,4.3,2982,12822.6,In Stock,2025-06-21,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P101605,Adidas Hoodie,Adidas,Fashion,Hoodie,3102,INR,47,1644.06,4.7,3857,18127.9,Out of Stock,2025-07-29,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P101606,Puma Sneakers,Puma,Footwear,Sneakers,5971,INR,30,4179.7,4.0,2805,11220.0,Out of Stock,2024-12-25,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101607,American Tourister Bag,American Tourister,Accessories,Travel Bag,4105,INR,16,3448.2,5.0,163,815.0,Limited Stock,2025-11-26,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101608,H&M Sweatshirt,H&M,Fashion,Sweatshirt,4360,INR,53,2049.2,3.9,3353,13076.7,In Stock,2026-04-27,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P101609,Adidas Ultraboost,Adidas,Footwear,Running Shoes,9542,INR,23,7347.34,3.2,2490,7968.0,In Stock,2024-08-16,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101610,Zara Shirt,Zara,Fashion,Shirt,884,INR,60,353.6,3.9,4553,17756.7,Out of Stock,2024-12-24,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P101611,American Tourister Bag,American Tourister,Accessories,Travel Bag,4753,INR,66,1616.02,4.8,3957,18993.6,Limited Stock,2024-07-19,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101612,Wildcraft Backpack,Wildcraft,Accessories,Backpack,467,INR,35,303.55,3.2,1633,5225.6,Out of Stock,2025-04-11,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101613,Dell Laptop,Dell,Electronics,Laptop,26259,INR,15,22320.15,4.1,766,3140.6,Out of Stock,2024-08-14,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101614,Dell Laptop,Dell,Electronics,Laptop,59483,INR,38,36879.46,3.5,4013,14045.5,In Stock,2024-06-04,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101615,Wildcraft Backpack,Wildcraft,Accessories,Backpack,3688,INR,31,2544.72,3.7,318,1176.6,In Stock,2025-04-15,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101616,OnePlus 11,OnePlus,Electronics,Smartphone,66452,INR,17,55155.16,4.9,4960,24304.0,Limited Stock,2025-09-06,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P101617,Nike Air Max,Nike,Footwear,Sneakers,4654,INR,67,1535.82,3.5,4255,14892.5,Out of Stock,2025-01-23,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P101618,iPhone 13,Apple,Electronics,Smartphone,12652,INR,16,10627.68,4.8,4664,22387.2,In Stock,2025-09-21,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P101619,Zara Shirt,Zara,Fashion,Shirt,4773,INR,23,3675.21,4.3,4230,18189.0,Limited Stock,2026-04-06,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P101620,Nike Air Max,Nike,Footwear,Sneakers,6530,INR,38,4048.6,4.3,2732,11747.6,Out of Stock,2024-08-31,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P101621,H&M Sweatshirt,H&M,Fashion,Sweatshirt,4492,INR,58,1886.64,4.8,2218,10646.4,Limited Stock,2024-08-17,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P101622,Puma Sneakers,Puma,Footwear,Sneakers,3254,INR,45,1789.7,3.6,510,1836.0,Out of Stock,2024-06-18,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101623,Puma Sneakers,Puma,Footwear,Sneakers,4473,INR,45,2460.15,3.4,3583,12182.2,Out of Stock,2024-05-24,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101624,iPhone 13,Apple,Electronics,Smartphone,23161,INR,35,15054.65,4.9,2562,12553.8,Limited Stock,2025-10-22,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P101625,Nike Air Max,Nike,Footwear,Sneakers,3400,INR,17,2822.0,3.7,532,1968.4,In Stock,2024-08-20,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P101626,OnePlus 11,OnePlus,Electronics,Smartphone,71283,INR,64,25661.88,4.7,2846,13376.2,In Stock,2024-09-25,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P101627,iPhone 13,Apple,Electronics,Smartphone,49629,INR,46,26799.66,5.0,14,70.0,Out of Stock,2024-07-11,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P101628,HP Pavilion,HP,Electronics,Laptop,61418,INR,22,47906.04,4.5,2591,11659.5,Out of Stock,2025-07-06,HP HP Pavilion is a premium laptop designed for performance and comfort.
P101629,HP Pavilion,HP,Electronics,Laptop,43164,INR,28,31078.08,3.4,3206,10900.4,In Stock,2025-04-13,HP HP Pavilion is a premium laptop designed for performance and comfort.
P101630,Adidas Ultraboost,Adidas,Footwear,Running Shoes,9281,INR,10,8352.9,4.8,1561,7492.8,Limited Stock,2024-12-12,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101631,Reebok Shoes,Reebok,Footwear,Training Shoes,7968,INR,6,7489.92,3.7,2260,8362.0,Limited Stock,2024-08-18,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P101632,Zara Shirt,Zara,Fashion,Shirt,937,INR,29,665.27,3.5,4924,17234.0,Out of Stock,2025-04-26,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P101633,HP Pavilion,HP,Electronics,Laptop,57467,INR,35,37353.55,3.8,230,874.0,Limited Stock,2025-11-12,HP HP Pavilion is a premium laptop designed for performance and comfort.
P101634,HP Pavilion,HP,Electronics,Laptop,27001,INR,7,25110.93,5.0,3988,19940.0,In Stock,2025-04-11,HP HP Pavilion is a premium laptop designed for performance and comfort.
P101635,American Tourister Bag,American Tourister,Accessories,Travel Bag,400,INR,31,276.0,4.9,3973,19467.7,Out of Stock,2025-06-27,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101636,American Tourister Bag,American Tourister,Accessories,Travel Bag,1206,INR,53,566.82,3.8,1884,7159.2,Limited Stock,2024-09-23,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101637,Sony Headphones,Sony,Electronics,Headphones,56805,INR,51,27834.45,4.7,1583,7440.1,Out of Stock,2024-11-27,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P101638,Reebok Shoes,Reebok,Footwear,Training Shoes,8687,INR,23,6688.99,4.2,496,2083.2,In Stock,2024-10-03,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P101639,Fossil Watch,Fossil,Accessories,Watch,3970,INR,5,3771.5,4.0,707,2828.0,In Stock,2025-04-11,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101640,Nike Air Max,Nike,Footwear,Sneakers,2152,INR,43,1226.64,3.4,950,3230.0,Limited Stock,2025-10-09,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P101641,RayBan Sunglasses,RayBan,Accessories,Sunglasses,4992,INR,26,3694.08,3.6,4205,15138.0,In Stock,2026-04-16,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101642,Sony Headphones,Sony,Electronics,Headphones,19656,INR,46,10614.24,3.3,280,924.0,Limited Stock,2025-11-06,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P101643,Dell Laptop,Dell,Electronics,Laptop,44598,INR,12,39246.24,3.6,3794,13658.4,Limited Stock,2024-11-26,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101644,OnePlus 11,OnePlus,Electronics,Smartphone,12375,INR,68,3960.0,4.1,205,840.5,Out of Stock,2025-05-29,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P101645,Wildcraft Backpack,Wildcraft,Accessories,Backpack,6744,INR,55,3034.8,4.5,3213,14458.5,In Stock,2025-03-06,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101646,RayBan Sunglasses,RayBan,Accessories,Sunglasses,3361,INR,45,1848.55,4.3,2047,8802.1,In Stock,2024-12-25,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101647,Sony Headphones,Sony,Electronics,Headphones,71964,INR,33,48215.88,4.7,548,2575.6,Limited Stock,2026-04-10,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P101648,American Tourister Bag,American Tourister,Accessories,Travel Bag,4148,INR,69,1285.88,3.8,4729,17970.2,Out of Stock,2025-11-04,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101649,Levi's Jeans,Levi's,Fashion,Jeans,2151,INR,62,817.38,3.6,2300,8280.0,Limited Stock,2025-12-13,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P101650,Levi's Jeans,Levi's,Fashion,Jeans,4218,INR,21,3332.22,4.9,1326,6497.4,Out of Stock,2025-07-10,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P101651,Zara Shirt,Zara,Fashion,Shirt,1789,INR,55,805.05,3.8,3544,13467.2,In Stock,2024-12-23,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P101652,Nike T-shirt,Nike,Fashion,T-shirt,3811,INR,24,2896.36,4.3,4978,21405.4,In Stock,2025-08-08,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P101653,Dell Laptop,Dell,Electronics,Laptop,17869,INR,58,7504.98,4.6,3395,15617.0,Limited Stock,2025-02-26,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101654,Puma Sneakers,Puma,Footwear,Sneakers,8298,INR,22,6472.44,3.8,1779,6760.2,In Stock,2024-12-12,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101655,Reebok Shoes,Reebok,Footwear,Training Shoes,3802,INR,58,1596.84,3.5,3361,11763.5,Out of Stock,2025-11-16,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P101656,American Tourister Bag,American Tourister,Accessories,Travel Bag,1922,INR,46,1037.88,4.6,3080,14168.0,Limited Stock,2026-04-01,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101657,Dell Laptop,Dell,Electronics,Laptop,54927,INR,29,38998.17,4.8,4639,22267.2,In Stock,2025-01-09,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101658,Adidas Ultraboost,Adidas,Footwear,Running Shoes,4885,INR,20,3908.0,3.5,3864,13524.0,Limited Stock,2024-08-12,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101659,OnePlus 11,OnePlus,Electronics,Smartphone,71033,INR,61,27702.87,4.5,532,2394.0,Out of Stock,2024-09-06,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P101660,Samsung Galaxy S21,Samsung,Electronics,Smartphone,20171,INR,14,17347.06,4.9,2119,10383.1,Out of Stock,2024-06-16,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P101661,Fossil Watch,Fossil,Accessories,Watch,6508,INR,12,5727.04,3.5,3884,13594.0,Limited Stock,2026-02-14,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101662,Zara Shirt,Zara,Fashion,Shirt,2099,INR,56,923.56,5.0,1681,8405.0,Out of Stock,2024-05-01,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P101663,H&M Sweatshirt,H&M,Fashion,Sweatshirt,3715,INR,59,1523.15,3.4,2147,7299.8,Out of Stock,2024-12-26,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P101664,Adidas Ultraboost,Adidas,Footwear,Running Shoes,2412,INR,70,723.6,3.7,2957,10940.9,Out of Stock,2025-08-01,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101665,Levi's Jeans,Levi's,Fashion,Jeans,2622,INR,13,2281.14,3.6,3308,11908.8,Out of Stock,2025-08-11,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P101666,Puma Sneakers,Puma,Footwear,Sneakers,6899,INR,21,5450.21,3.7,2659,9838.3,In Stock,2025-11-08,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101667,RayBan Sunglasses,RayBan,Accessories,Sunglasses,2412,INR,32,1640.16,4.3,2323,9988.9,In Stock,2025-11-01,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101668,Samsung Galaxy S21,Samsung,Electronics,Smartphone,49154,INR,59,20153.14,4.0,2683,10732.0,Out of Stock,2026-02-05,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P101669,American Tourister Bag,American Tourister,Accessories,Travel Bag,716,INR,18,587.12,3.8,1666,6330.8,Limited Stock,2025-01-08,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101670,Wildcraft Backpack,Wildcraft,Accessories,Backpack,5512,INR,57,2370.16,4.5,3890,17505.0,In Stock,2026-03-30,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101671,H&M Sweatshirt,H&M,Fashion,Sweatshirt,4179,INR,42,2423.82,3.6,4684,16862.4,Limited Stock,2024-10-09,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P101672,Dell Laptop,Dell,Electronics,Laptop,35561,INR,70,10668.3,4.6,3923,18045.8,In Stock,2025-07-01,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101673,Puma Jacket,Puma,Fashion,Jacket,3419,INR,40,2051.4,4.5,4413,19858.5,Out of Stock,2024-10-25,Puma Puma Jacket is a premium jacket designed for performance and comfort.
P101674,American Tourister Bag,American Tourister,Accessories,Travel Bag,5825,INR,64,2097.0,3.7,337,1246.9,Limited Stock,2024-08-29,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101675,Zara Shirt,Zara,Fashion,Shirt,4633,INR,55,2084.85,3.4,1696,5766.4,In Stock,2024-09-01,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P101676,Reebok Shoes,Reebok,Footwear,Training Shoes,5789,INR,11,5152.21,4.0,1341,5364.0,Limited Stock,2025-12-27,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P101677,Puma Jacket,Puma,Fashion,Jacket,4867,INR,65,1703.45,4.4,4782,21040.8,In Stock,2024-10-08,Puma Puma Jacket is a premium jacket designed for performance and comfort.
P101678,RayBan Sunglasses,RayBan,Accessories,Sunglasses,2190,INR,28,1576.8,4.3,1306,5615.8,In Stock,2024-06-23,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101679,Dell Laptop,Dell,Electronics,Laptop,52486,INR,18,43038.52,4.4,2209,9719.6,Limited Stock,2026-04-01,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101680,Levi's Jeans,Levi's,Fashion,Jeans,3621,INR,18,2969.22,4.8,3589,17227.2,Out of Stock,2025-06-29,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P101681,Adidas Ultraboost,Adidas,Footwear,Running Shoes,1461,INR,16,1227.24,4.5,1647,7411.5,Out of Stock,2024-07-21,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101682,Fossil Watch,Fossil,Accessories,Watch,5262,INR,34,3472.92,4.9,927,4542.3,Limited Stock,2024-09-13,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101683,Adidas Hoodie,Adidas,Fashion,Hoodie,1536,INR,57,660.48,5.0,3431,17155.0,Limited Stock,2026-04-10,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P101684,Puma Sneakers,Puma,Footwear,Sneakers,7341,INR,12,6460.08,3.6,382,1375.2,Limited Stock,2024-08-25,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101685,American Tourister Bag,American Tourister,Accessories,Travel Bag,2991,INR,53,1405.77,3.6,4410,15876.0,Limited Stock,2024-11-13,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101686,Sony Headphones,Sony,Electronics,Headphones,48663,INR,60,19465.2,3.5,4832,16912.0,In Stock,2025-12-08,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P101687,Adidas Hoodie,Adidas,Fashion,Hoodie,864,INR,69,267.84,4.1,257,1053.7,Limited Stock,2025-01-30,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P101688,Nike T-shirt,Nike,Fashion,T-shirt,1880,INR,40,1128.0,3.7,1773,6560.1,Out of Stock,2025-02-22,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P101689,iPhone 13,Apple,Electronics,Smartphone,75582,INR,35,49128.3,4.6,4846,22291.6,Out of Stock,2024-12-06,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P101690,Adidas Hoodie,Adidas,Fashion,Hoodie,4098,INR,44,2294.88,5.0,2098,10490.0,In Stock,2025-05-11,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P101691,Wildcraft Backpack,Wildcraft,Accessories,Backpack,4066,INR,47,2154.98,4.7,1695,7966.5,Out of Stock,2026-04-01,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101692,Puma Jacket,Puma,Fashion,Jacket,4197,INR,51,2056.53,4.4,2356,10366.4,Limited Stock,2025-03-30,Puma Puma Jacket is a premium jacket designed for performance and comfort.
P101693,Puma Sneakers,Puma,Footwear,Sneakers,1322,INR,68,423.04,4.8,4983,23918.4,Limited Stock,2025-04-07,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101694,Dell Laptop,Dell,Electronics,Laptop,60814,INR,41,35880.26,3.3,78,257.4,In Stock,2025-03-05,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101695,Adidas Ultraboost,Adidas,Footwear,Running Shoes,3789,INR,41,2235.51,3.7,769,2845.3,Out of Stock,2026-04-27,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101696,Adidas Ultraboost,Adidas,Footwear,Running Shoes,2978,INR,34,1965.48,3.5,2728,9548.0,In Stock,2025-10-01,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101697,Boat Earbuds,Boat,Electronics,Earbuds,20100,INR,58,8442.0,3.2,1876,6003.2,In Stock,2026-03-25,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P101698,Reebok Shoes,Reebok,Footwear,Training Shoes,3230,INR,43,1841.1,4.0,2479,9916.0,In Stock,2026-02-09,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P101699,Puma Jacket,Puma,Fashion,Jacket,2801,INR,33,1876.67,5.0,4721,23605.0,Out of Stock,2024-10-19,Puma Puma Jacket is a premium jacket designed for performance and comfort.
P101700,Adidas Ultraboost,Adidas,Footwear,Running Shoes,6318,INR,24,4801.68,4.9,2159,10579.1,In Stock,2026-04-18,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101701,Levi's Jeans,Levi's,Fashion,Jeans,1889,INR,48,982.28,3.3,3323,10965.9,Out of Stock,2025-12-25,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P101702,Nike Air Max,Nike,Footwear,Sneakers,1391,INR,58,584.22,4.6,4304,19798.4,Out of Stock,2026-03-19,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P101703,Wildcraft Backpack,Wildcraft,Accessories,Backpack,6438,INR,64,2317.68,3.7,1753,6486.1,Limited Stock,2025-10-16,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101704,Dell Laptop,Dell,Electronics,Laptop,18968,INR,29,13467.28,4.8,4618,22166.4,Limited Stock,2025-11-12,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101705,OnePlus 11,OnePlus,Electronics,Smartphone,59588,INR,49,30389.88,4.8,1096,5260.8,Limited Stock,2025-08-05,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P101706,Sony Headphones,Sony,Electronics,Headphones,72196,INR,69,22380.76,4.2,432,1814.4,Limited Stock,2025-10-30,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P101707,Puma Sneakers,Puma,Footwear,Sneakers,4211,INR,61,1642.29,4.6,464,2134.4,In Stock,2025-07-12,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101708,RayBan Sunglasses,RayBan,Accessories,Sunglasses,3701,INR,17,3071.83,4.2,2592,10886.4,Out of Stock,2024-05-08,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101709,Puma Sneakers,Puma,Footwear,Sneakers,8464,INR,63,3131.68,3.5,2796,9786.0,Limited Stock,2026-02-13,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101710,Fossil Watch,Fossil,Accessories,Watch,6392,INR,38,3963.04,3.2,1651,5283.2,In Stock,2024-08-22,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101711,Fossil Watch,Fossil,Accessories,Watch,3695,INR,29,2623.45,4.6,4506,20727.6,In Stock,2024-07-27,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101712,RayBan Sunglasses,RayBan,Accessories,Sunglasses,1586,INR,10,1427.4,4.4,2892,12724.8,In Stock,2025-01-24,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101713,American Tourister Bag,American Tourister,Accessories,Travel Bag,5930,INR,57,2549.9,4.9,1643,8050.7,Out of Stock,2024-08-08,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101714,Fossil Watch,Fossil,Accessories,Watch,2158,INR,24,1640.08,4.0,4684,18736.0,Out of Stock,2025-11-07,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101715,RayBan Sunglasses,RayBan,Accessories,Sunglasses,2464,INR,65,862.4,4.5,1690,7605.0,In Stock,2025-08-23,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101716,OnePlus 11,OnePlus,Electronics,Smartphone,53160,INR,67,17542.8,4.0,452,1808.0,In Stock,2025-01-17,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P101717,Zara Shirt,Zara,Fashion,Shirt,4764,INR,21,3763.56,3.3,2937,9692.1,Limited Stock,2024-10-06,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P101718,Puma Sneakers,Puma,Footwear,Sneakers,8489,INR,29,6027.19,3.5,1378,4823.0,In Stock,2024-06-21,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101719,Fossil Watch,Fossil,Accessories,Watch,2468,INR,31,1702.92,3.2,3972,12710.4,In Stock,2025-08-27,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101720,iPhone 13,Apple,Electronics,Smartphone,36333,INR,46,19619.82,3.3,1204,3973.2,In Stock,2025-11-08,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P101721,Puma Sneakers,Puma,Footwear,Sneakers,5246,INR,67,1731.18,3.4,3370,11458.0,In Stock,2024-09-19,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101722,Puma Sneakers,Puma,Footwear,Sneakers,5237,INR,8,4818.04,4.6,1742,8013.2,Limited Stock,2025-04-29,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101723,Puma Sneakers,Puma,Footwear,Sneakers,9934,INR,69,3079.54,3.9,3734,14562.6,Limited Stock,2026-04-30,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101724,HP Pavilion,HP,Electronics,Laptop,28629,INR,68,9161.28,4.5,327,1471.5,Out of Stock,2025-01-12,HP HP Pavilion is a premium laptop designed for performance and comfort.
P101725,Adidas Ultraboost,Adidas,Footwear,Running Shoes,2803,INR,54,1289.38,4.5,4170,18765.0,Out of Stock,2025-09-04,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101726,Samsung Galaxy S21,Samsung,Electronics,Smartphone,68223,INR,56,30018.12,4.6,4827,22204.2,In Stock,2026-01-01,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P101727,Wildcraft Backpack,Wildcraft,Accessories,Backpack,3055,INR,66,1038.7,3.3,3729,12305.7,In Stock,2025-01-27,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101728,Boat Earbuds,Boat,Electronics,Earbuds,33904,INR,34,22376.64,3.9,3406,13283.4,Limited Stock,2025-07-09,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P101729,Dell Laptop,Dell,Electronics,Laptop,28309,INR,49,14437.59,3.8,4969,18882.2,Out of Stock,2025-08-01,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101730,Reebok Shoes,Reebok,Footwear,Training Shoes,8724,INR,41,5147.16,4.0,4394,17576.0,In Stock,2025-12-09,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P101731,Zara Shirt,Zara,Fashion,Shirt,3529,INR,13,3070.23,4.6,58,266.8,In Stock,2025-05-10,Zara Zara Shirt is a premium shirt designed for performance and comfort.
